cpf,id_pessoa_fisica,cidade atual,estado atual,estado de origem do cpf
,222022680,SANTOANTONIODODESCOBERTO,GOIAS,
,275300715,INDAIAL,SANTACATARINA,
,90737400,ANANINDEUA,PARA,
,841246992,GRAVATAI,RIOGRANDEDOSUL,
,282956141,MAUA,SAOPAULO,
,372723955,MANOELEMIDIO,PIAUI,
,241698392,SALVADOR,BAHIA,
,1400552,FERNANDOPOLIS,SAOPAULO,
,344262141,BALSAS,MARANHAO,
,178897776,SALVADOR,BAHIA,
,179079045,ITAPEVA,SAOPAULO,
,137727504,BENEVIDES,PARA,
,43880624,SANTOS,SAOPAULO,
,104989792,QUIXERE,CEARA,
,15303080,JABOATAODOSGUARARAPES,PERNAMBUCO,
,229948752,JABOATAODOSGUARARAPES,PERNAMBUCO,
,394203349,ITUPIRANGA,PARA,
,37216955,SANTOANDRE,SAOPAULO,
,428468035,CAMPOFORMOSO,BAHIA,
,688347568,SAOPAULO,SAOPAULO,
,12613936,SOROCABA,SAOPAULO,
,70816459,VINHEDO,SAOPAULO,
,134475581,ITAPECERICA,MINASGERAIS,
,154188523,MARINGA,PARANA,
,680901789,CACHOEIRADOSUL,RIOGRANDEDOSUL,
,204491931,CANINDEDESAOFRANCISCO,SERGIPE,
,70434093,SAOCARLOS,SAOPAULO,
,21501643,SAOJOSEDOSCAMPOS,SAOPAULO,
,45686213,RIODEJANEIRO,RIODEJANEIRO,
,137506216,GOIANIA,GOIAS,
,201414528,ARCOVERDE,PERNAMBUCO,
,79349989,ITAJUTIBA,MINASGERAIS,
,6323035,MOGIDASCRUZES,SAOPAULO,
,256747,CURITIBA,PARANA,
,861072283,GARRAFAODONORTE,PARA,
,103768928,VIAMAO,RIOGRANDEDOSUL,
,233374851,CRUZEIRODOSUL,ACRE,
,817263344,FORTALEZA,CEARA,
,382228523,TUPACIGUARA,MINASGERAIS,
,117374715,CACHOEIRINHA,RIOGRANDEDOSUL,
,776261411,SAOJOAODEMERITI,RIODEJANEIRO,
,63282077,MACEIO,ALAGOAS,
,373458072,PARAUAPEBAS,PARA,
,164931664,SINOP,MATOGROSSO,
,151228536,COTIA,SAOPAULO,
,386358736,NANUQUE,MINASGERAIS,
,717529253,SANTALUZIA,MINASGERAIS,
,203331851,NOVASANTARITA,RIOGRANDEDOSUL,
,167360355,MAUA,RIOGRANDEDOSUL,
,352089744,OEIRAS,PIAUI,
,185472315,FORTALEZA,CEARA,
,61252352,FRANCISCOMORATO,SAOPAULO,
,113179387,RIOBRANCO,ACRE,
,251728733,MORENO,PERNAMBUCO,
,124109008,CARUARU,PERNAMBUCO,
,242908395,SANTABARBARAD'OESTE,SAOPAULO,
,656358872,FORTALEZA,CEARA,
,238023752,LINHARES,ESPIRITOSANTO,
,182336771,ITABERABA,BAHIA,
,24965379,BODOCO,PERNAMBUCO,
,350892632,BARBACENA,MINASGERAIS,
,270278613,SALVADOR,BAHIA,
,78540893,SANTARITA,MARANHAO,
,361687360,SANTANA,AMAPA,
,220126336,SAOBERNARDODOCAMPO,SAOPAULO,
,202768965,SAOPAULO,SAOPAULO,
,222427325,UMBAUBA,SERGIPE,
,209776680,SALVADOR,BAHIA,
,745826344,SALVADOR,BAHIA,
,263205307,MANAUS,AMAZONAS,
,257498907,ARARAS,SAOPAULO,
,272640008,NHAMUNDA,AMAZONAS,
,154826504,BENTOGONCALVES,RIOGRANDEDOSUL,
,32609453,MACAE,RIODEJANEIRO,
,670540093,BOTUCATU,SAOPAULO,
,46279728,CORUMBA,MATOGROSSODOSUL,
,381586688,PRESIDENTEFIGUEIREDO,AMAZONAS,
,156065651,BENEVIDES,PARA,
,377745227,MANAUS,AMAZONAS,
,96952869,ZEDOCA,MARANHAO,
,855171824,UBERABA,MINASGERAIS,
,60356437,BRASILIA,DISTRITOFEDERAL,
,251968515,CAMPINAS,SAOPAULO,
,348158771,UNIAODOSPALMARES,ALAGOAS,
,98276203,BATATAIS,SAOPAULO,
,11296821,CAMPOGRANDE,MATOGROSSODOSUL,
,415605064,SAOJOAODEMERITI,RIODEJANEIRO,
,170322813,UAUA,BAHIA,
,109633032,SAOJOSEDERIBAMAR,MARANHAO,
,281785856,MATIPO,MINASGERAIS,
,287107,CHAPECO,SANTACATARINA,
,89463331,SAOJOSEDOSCAMPOS,SAOPAULO,
,81850757,RIOCLARO,SAOPAULO,
,106732139,GUARULHOS,SAOPAULO,
,104789328,ARACAJU,SERGIPE,
,178411664,AREAL,RIODEJANEIRO,
,165445205,PORTOVELHO,RONDONIA,
,204773501,FEIRADESANTANA,BAHIA,
,367582037,BONINAL,BAHIA,
,100279829,JATAI,GOIAS,
,215326936,UBERLANDIA,MINASGERAIS,
,108457896,FORTALEZA,CEARA,
,258840560,FOZDOIGUACU,PARANA,
,11338461,RECIFE,PERNAMBUCO,
,855139155,CACHOEIRASECA,PERNAMBUCO,
,114695845,CARUARU,PERNAMBUCO,
,653003216,ENCANTADO,RIOGRANDEDOSUL,
,58830211,SANTAHELENADEGOIAS,GOIAS,
,22482693,IPATINGA,MINASGERAIS,
,240966760,EMBUDASARTES,SAOPAULO,
,265135859,BELOHORIZONTE,MINASGERAIS,
,863458048,FORTALEZA,CEARA,
,688038781,SANTOANDRE,SAOPAULO,
,281377307,CURITIBA,PARANA,
,71270608,TOCOS,RIODEJANEIRO,
,219165867,CRUZEIRO,SAOPAULO,
,47760877,SAOPAULO,SAOPAULO,
,242210483,FORTALEZA,AMAPA,
,165418261,OLINDA,PERNAMBUCO,
,190245925,SAOPAULO,SAOPAULO,
,378647960,OSASCO,SAOPAULO,
,166581963,SAOPAULO,SAOPAULO,
,89817712,BELOHORIZONTE,MINASGERAIS,
,758389987,IMPERATRIZ,MARANHAO,
,33518539,BELOHORIZONTE,MINASGERAIS,
,67520341,CAMPINAS,SAOPAULO,
,55611803,SANTOANDRE,SAOPAULO,
,128172891,PONTAGROSSA,PARANA,
,136555621,RIODEJANEIRO,RIODEJANEIRO,
,690451688,SAOPAULO,SAOPAULO,
,95701933,CAMPOSDOSGOYTACAZES,RIODEJANEIRO,
,407094568,FLORIANOPOLIS,SANTACATARINA,
,672206784,GUARULHOS,SAOPAULO,
,247277019,VARGEMGRANDEPAULISTA,SAOPAULO,
,220580472,RIODEJANEIRO,RIODEJANEIRO,
,189592333,SAOPAULO,SAOPAULO,
,270841325,PAULINIA,SAOPAULO,
,361289856,PARAGOMINAS,PARA,
,197198749,SERTAO,RIOGRANDEDOSUL,
,163294019,SALVADOR,BAHIA,
,6323035,ADAMANTINA,SAOPAULO,
,26901288,SERRA,ESPIRITOSANTO,
,260253389,BELOHORIZONTE,MINASGERAIS,
,273126389,SUMARE,SAOPAULO,
,198280797,RIODEJANEIRO,RIODEJANEIRO,
,204302317,CACHOEIRAPAULISTA,SAOPAULO,
,98458389,RESENDE,RIODEJANEIRO,
,241664688,CONCEICAODAFEIRA,BAHIA,
,202000595,ITABUNA,BAHIA,
,751015080,CABODESANTOAGOSTINHO,PERNAMBUCO,
,104015221,VIANA,MARANHAO,
,242907723,PORTOVELHO,RONDONIA,
,202219171,CAMACARI,BAHIA,
,343532733,FORTALEZA,CEARA,
,143031061,SAOJOSEDOJACURI,MINASGERAIS,
,95664549,SALVADOR,BAHIA,
,197680717,ARACAJU,SERGIPE,
,40159373,TERESOPOLIS,RIODEJANEIRO,
,350927680,SAOLUIS,MARANHAO,
,110560467,ITIRUCU,BAHIA,
,926741,CORDEIRO,RIODEJANEIRO,
,210774285,ARACAJU,SERGIPE,
,31823877,RIODOSUL,SANTACATARINA,
,730212005,SALVADOR,BAHIA,
,137321720,SALVADOR,BAHIA,
,16006115,PORTOALEGRE,RIOGRANDEDOSUL,
,1687496,TESOURO,MATOGROSSO,
,192219128,ITAPEVI,SAOPAULO,
,220283432,GUAIRA,SAOPAULO,
,112798957,LONDRINA,PARANA,
,251945592,SAOPAULO,SAOPAULO,
,378520813,BRASILIA,DISTRITOFEDERAL,
,163718664,PIRAIDOSUL,PARANA,
,120505835,BARREIRAS,BAHIA,
,244808280,ITAPETININGA,SAOPAULO,
,657283723,CAUCAIA,CEARA,
,34498189,GUARUJA,SAOPAULO,
,85616349,JOSEBONIFACIO,SAOPAULO,
,428597208,ITABUNA,BAHIA,
,147088189,PORTOALEGRE,RIOGRANDEDOSUL,
,127821080,JUNDIAI,SAOPAULO,
,200051165,PRAIAGRANDE,SAOPAULO,
,36063192,FORTALEZA,CEARA,
,159110165,CONCEICAODEMACABU,RIODEJANEIRO,
,76942264,CALDASNOVAS,GOIAS,
,154232347,MANAUS,AMAZONAS,
,9388869,PRESIDENTEPRUDENTE,SAOPAULO,
,284671613,SAOPAULO,SAOPAULO,
,231125061,SAOPAULO,SAOPAULO,
,37532355,SANTALUZIA,MINASGERAIS,
,94788395,SAOBERNARDODOCAMPO,SAOPAULO,
,345468843,CONSELHEIROLAFAIETE,MINASGERAIS,
,77045805,TUTOIA,MARANHAO,
,88322768,SAOPAULO,SAOPAULO,
,76412477,FORTALEZA,CEARA,
,61812243,SAOJOSEDOSPINHAIS,PARANA,
,294814045,SAOPAULO,SAOPAULO,
,157293619,SAOVICENTE,SAOPAULO,
,681062029,GRAVATAI,RIOGRANDEDOSUL,
,218663259,ITATIBA,SAOPAULO,
,80833773,MAUA,SAOPAULO,
,190508611,BRASILIA,DISTRITOFEDERAL,
,20701808,BELOHORIZONTE,MINASGERAIS,
,53095603,MACEIO,ALAGOAS,
,740873211,MARACANAU,CEARA,
,758913331,JAU,SAOPAULO,
,186163397,LONDRINA,PARANA,
,341781763,ANAPOLIS,GOIAS,
,138803293,LUZIANIA,GOIAS,
,428860973,JACOBINA,BAHIA,
,15671600,RECIFE,PERNAMBUCO,
,254771947,CARPINA,PERNAMBUCO,
,245019669,LIMEIRA,SAOPAULO,
,154515152,BELEM,PARA,
,175653968,JOINVILLE,SANTACATARINA,
,98978264,ARAGUAINA,TOCANTINS,
,66135147,JAU,SAOPAULO,
,87181544,SAOPAULO,SAOPAULO,
,211998997,BRASILIA,DISTRITOFEDERAL,
,98553131,LAURODEFREITAS,BAHIA,
,281672819,BELOHORIZONTE,MINASGERAIS,
,171330701,URUGUAIANA,RIOGRANDEDOSUL,
,167670331,PRAIAGRANDE,SAOPAULO,
,158090707,JIJOCADEJERICOACOARA,CEARA,
,123859021,TIMON,MARANHAO,
,114822835,SALVADOR,BAHIA,
,212095005,SAOJOSEDORIOPRETO,SAOPAULO,
,235312995,ARARANGUA,SANTACATARINA,
,271869733,SAOPAULO,SAOPAULO,
,118844027,BRASILIA,DISTRITOFEDERAL,
,290372453,VALPARAISODEGOIAS,GOIAS,
,101600819,DIADEMA,SAOPAULO,
,173251515,ALEXANIA,GOIAS,
,35428979,IPATINGA,MINASGERAIS,
,233558581,BRASILIA,DISTRITOFEDERAL,
,23112029,SANTABARBARA,MINASGERAIS,
,253884859,DIADEMA,SAOPAULO,
,77025221,BRASILIA,DISTRITOFEDERAL,
,284985424,SUZANO,SAOPAULO,
,15584189,EUNAPOLIS,BAHIA,
,674522664,CAMPOSDOJORDAO,SAOPAULO,
,51425093,RIODEJANEIRO,RIODEJANEIRO,
,289465803,CRISTOPOLIS,BAHIA,
,152303080,PORTOALEGRE,RIOGRANDEDOSUL,
,48492061,XEREM,RIODEJANEIRO,
,186219459,PORTOALEGRE,RIOGRANDEDOSUL,
,53814043,NITEROI,RIODEJANEIRO,
,29617320,CURITIBA,PARANA,
,27253856,CAMPINAGRANDE,PARAIBA,
,653383643,ABAETETUBA,PARA,
,165354323,SANTOS,SAOPAULO,
,198754800,SAOPAULO,SAOPAULO,
,356818283,SAOPAULO,SAOPAULO,
,397989605,FEIRADESANTANA,BAHIA,
,232317152,COTIA,SAOPAULO,
,380117013,RIODEJANEIRO,RIODEJANEIRO,
,24485352,SOLANEA,PARAIBA,
,121394141,PORTOALEGRE,RIOGRANDEDOSUL,
,78878739,CANOAS,RIOGRANDEDOSUL,
,216216419,SAOPAULO,SAOPAULO,
,802237531,BELOHORIZONTE,MINASGERAIS,
,7193243,SAOPAULO,SAOPAULO,
,246540907,INDAIATUBA,SAOPAULO,
,205496248,FOZDOIGUACU,PARANA,
,87352075,SANTOANDRE,SAOPAULO,
,141769160,NAZARIA,PIAUI,
,251038981,OLINDA,PERNAMBUCO,
,194428443,NATAL,RIOGRANDEDONORTE,
,161500379,OLINDINA,BAHIA,
,12112261,PONTAGROSSA,PARANA,
,375589915,FORTALEZA,CEARA,
,260611923,BELOHORIZONTE,MINASGERAIS,
24048813021,54871997,SAOPAULO,SAOPAULO,
,272594405,SAOSEBASTIAO,SAOPAULO,
,121956008,OUROLANDIA,BAHIA,
,49110765,SAOPAULO,SAOPAULO,
,271559371,SALVADOR,BAHIA,
,194388397,SAOLOURENCODAMATA,PERNAMBUCO,
,198313112,VIDEIRA,SANTACATARINA,
,150020395,FEIRADESANTANA,BAHIA,
,205959704,BELOHORIZONTE,MINASGERAIS,
,423775963,FEIRADESANTANA,BAHIA,
,18862424,BELOHORIZONTE,MINASGERAIS,
,23090915,CERROCORA,RIOGRANDEDONORTE,
,150121368,SAOGONCALODOSCAMPOS,BAHIA,
,125760763,GUARUJA,SAOPAULO,
,167124917,NOVAPONTE,MINASGERAIS,
,10133752,CACHOEIRODEITAPEMIRIM,ESPIRITOSANTO,
,335371597,GOIANIA,GOIAS,
,266438211,PALMAS,TOCANTINS,
,30665560,SALVADOR,BAHIA,
,216102944,RIOBRANCO,ACRE,
,258260189,RIOGRANDE,RIOGRANDEDOSUL,
,113722885,PALESTINADEGOIAS,GOIAS,
,380528163,CRUZEIRODOSUL,ACRE,
,113111856,CONCEICAODAFEIRA,BAHIA,
,8851869,MACAPA,AMAPA,
,288523965,SAOCARLOS,SAOPAULO,
,242019355,SALVADOR,BAHIA,
,245740635,JAU,SAOPAULO,
,273162997,GUARAMIRANGA,CEARA,
,361928344,SALVADOR,BAHIA,
,184146035,SAOPAULO,SAOPAULO,
,140263597,MANARI,PERNAMBUCO,
,220453461,SAOLUIS,MARANHAO,
,49303112,VARZEAPAULISTA,SAOPAULO,
,260232227,CIDADENAOENCONTRADA,ESTADONAOENCONTRADO,
,273493208,BELEM,PARA,
,673059032,VARZEAPAULISTA,SAOPAULO,
,647992501,GOIANIA,GOIAS,
,163521501,MORENO,PERNAMBUCO,
,355486768,ARARAQUARA,SAOPAULO,
,156970459,ANAPOLIS,GOIAS,
,668408813,SAOPAULO,SAOPAULO,
,75328632,SOROCABA,SAOPAULO,
,336431096,RIBEIRAODASNEVES,MINASGERAIS,
,661251144,SAOGONCALO,RIODEJANEIRO,
,248739379,AMERICANA,SAOPAULO,
,353719779,TIMOTEO,MINASGERAIS,
,6821253,GUARULHOS,SAOPAULO,
,10744805,RIODEJANEIRO,RIODEJANEIRO,
,29855011,GUAPIACU,SAOPAULO,
,26863989,JOINVILLE,SANTACATARINA,
,656198477,MONTEALVERNE,CEARA,
,225840347,MANAUS,AMAZONAS,
,188570989,SAOBENTODOSUL,SANTACATARINA,
,347803299,FORTALEZA,CEARA,
,78384797,CARPINA,PERNAMBUCO,
,154155520,MANAUS,AMAZONAS,
,168670995,TRESCORACOES,MINASGERAIS,
,77291549,FEIRADESANTANA,BAHIA,
,64854411,ITIUBA,BAHIA,
,48234808,SAOGONCALO,RIODEJANEIRO,
,762042944,FORTALEZA,CEARA,
,246486941,DIOGODEVASCONCELOS,MINASGERAIS,
,233589696,BENEVIDES,PARA,
,245511909,PACODOLUMIAR,MARANHAO,
,16660224,JACUIPE,ALAGOAS,
,239798040,OSASCO,SAOPAULO,
,280945331,RIODEJANEIRO,RIODEJANEIRO,
,346330432,APARECIDADEGOIANIA,GOIAS,
,94267379,MOGIGUACU,SAOPAULO,
,151936083,UBERLANDIA,MINASGERAIS,
,18153347,CABODESANTOAGOSTINHO,PERNAMBUCO,
,193927779,ARACAJU,SERGIPE,
,381397064,SOROCABA,SAOPAULO,
,357428072,IGUATAMA,MINASGERAIS,
,252167635,MONTEIRO,PARAIBA,
,821840725,FORTALEZA,CEARA,
,7574349,SANTALUZIA,MINASGERAIS,
,172618200,BETIM,MINASGERAIS,
,279922453,BRASILIA,DISTRITOFEDERAL,
,142986269,PORTOALEGRE,RIOGRANDEDOSUL,
,228344075,LORENA,SAOPAULO,
,683289821,FERRAZDEVASCONCELOS,SAOPAULO,
,50321920,CAMPINAS,SAOPAULO,
,358314976,CARNEIROS,ALAGOAS,
,77281141,ALEXANIA,GOIAS,
,166744568,BELOHORIZONTE,MINASGERAIS,
,203312453,BELOHORIZONTE,MINASGERAIS,
,281270051,CURITIBA,PARANA,
,162230493,SALVADOR,BAHIA,
,61676107,NATAL,RIOGRANDEDONORTE,
,203118152,CHAPECO,SANTACATARINA,
,360994120,MANAUS,AMAZONAS,
,675755549,BARREIRAS,BAHIA,
,341879755,BELOHORIZONTE,MINASGERAIS,
,173555251,SAOPAULO,SAOPAULO,
,222107805,SANTOANTONIOPAULISTA,SAOPAULO,
,181374688,IMPERATRIZ,MARANHAO,
,269549763,POCONE,MATOGROSSO,
,693510123,MOGIDASCRUZES,SAOPAULO,
,348890792,CARIACICA,ESPIRITOSANTO,
,155879517,MACAPA,AMAPA,
,247302731,BARUERI,SAOPAULO,
,161044547,BRASILIA,DISTRITOFEDERAL,
,218935144,PIUMHI,MINASGERAIS,
,117499373,BRUSQUE,SANTACATARINA,
,238667992,ARACAJU,SERGIPE,
,363895128,MERIDIANO,SAOPAULO,
,170252403,ITAJAI,SANTACATARINA,
,279040685,BOTUPORA,BAHIA,
,180292320,SAOGONCALO,RIODEJANEIRO,
,134301645,MACEIO,ALAGOAS,
,380061000,BEZERROS,PERNAMBUCO,
,245194915,ANANINDEUA,PARA,
,147814664,FORTALEZA,CEARA,
,5957611,SAOLOURENCODAMATA,PERNAMBUCO,
,166751904,TELEMACOBORBA,PARANA,
,6551325,FORMOSA,GOIAS,
,35932725,RIODEJANEIRO,RIODEJANEIRO,
,148484603,TIMOTEO,MINASGERAIS,
,351993904,SAOTOME,PARANA,
,351676512,AGUASLINDASDEGOIAS,GOIAS,
,107295269,CANDIBA,BAHIA,
,141410336,ALVORADA,RIOGRANDEDOSUL,
,230684987,SAOPAULO,SAOPAULO,
,4115133,CASCAVEL,PARANA,
,106188664,IPATINGA,MINASGERAIS,
,6250157,BELOHORIZONTE,MINASGERAIS,
,270243587,SALVADOR,BAHIA,
,121199824,TANGARADASERRA,MATOGROSSO,
,342952600,JAPARATUBA,SERGIPE,
,354902493,RIBEIRAODASNEVES,MINASGERAIS,
,268382197,JAGUARUANA,CEARA,
,676500608,SAOPAULO,SAOPAULO,
,124395875,BELOHORIZONTE,MINASGERAIS,
,104066968,CAMPINAS,SAOPAULO,
,173546131,SALVADOR,BAHIA,
,137994651,CURITIBA,PARANA,
,253970411,PORTOVELHO,RONDONIA,
,358598707,MACEIO,ALAGOAS,
,98877349,SAOPAULO,SAOPAULO,
,124565232,BELEM,PARA,
,328707139,CAMPOGRANDE,MATOGROSSODOSUL,
,39154973,POCOSDECALDAS,MINASGERAIS,
,232934971,SAOPAULO,SAOPAULO,
,173396464,CAJAMAR,SAOPAULO,
,356559744,GOVERNADORVALADARES,MINASGERAIS,
,261664139,PARAUAPEBAS,PARA,
,203308029,RIODEJANEIRO,RIODEJANEIRO,
,161942861,RIOPIRACICABA,MINASGERAIS,
,258072723,CANOAS,RIOGRANDEDOSUL,
,341225573,FORTALEZA,CEARA,
,274686579,FEIRADESANTANA,BAHIA,
,117798853,ITUIUTABA,MINASGERAIS,
,92544557,SAOJOSEDORIOPRETO,SAOPAULO,
,198083445,JOINVILLE,SANTACATARINA,
,663026096,CAXIASDOSUL,RIOGRANDEDOSUL,
,254727576,UIRAUNA,PARAIBA,
,70594317,CURITIBA,PARANA,
,276885869,CONGONHINHAS,PARANA,
,28246424,NOSSASENHORADOSOCORRO,SERGIPE,
,154628893,ARAGUAINA,TOCANTINS,
,249524320,SAOPAULO,SAOPAULO,
,89355920,RECIFE,PERNAMBUCO,
,210916088,BELOHORIZONTE,MINASGERAIS,
,73999776,CONTAGEM,MINASGERAIS,
,89506109,APARECIDADEGOIANIA,GOIAS,
,92738312,SALVADOR,BAHIA,
,73466451,JAGUARUANA,CEARA,
,33170123,RIODEJANEIRO,RIODEJANEIRO,
,350238237,TIMON,MARANHAO,
,68213256,TERESINA,PIAUI,
,55305619,SAOPAULO,SAOPAULO,
,52660720,MONTESCLAROS,MINASGERAIS,
,349685704,PLANALTINA,GOIAS,
,163379496,ARARUAMA,RIODEJANEIRO,
,45157939,SAOPAULO,SAOPAULO,
,99316072,BRASILIA,DISTRITOFEDERAL,
,393964325,GOVERNADOREDISONLOBAO,MARANHAO,
,203439293,RIODEJANEIRO,RIODEJANEIRO,
,292506032,BELEM,PARA,
,108561907,CARAZINHO,RIOGRANDEDOSUL,
,142352928,SAOCAETANODOSUL,SAOPAULO,
,23177424,OLINDA,PERNAMBUCO,
,51531331,SAOPAULO,SAOPAULO,
,220963096,FORTALEZA,CEARA,
,709029165,APARECIDADEGOIANIA,GOIAS,
,275810763,SATIRODIAS,BAHIA,
,207699048,CURITIBANOS,SANTACATARINA,
,743522941,SAPUCAIADOSUL,RIOGRANDEDOSUL,
,166717307,BELEM,PARA,
,33262269,PORTOALEGRE,RIOGRANDEDOSUL,
,246442331,ANAPOLIS,GOIAS,
,246796347,RIBEIRAOPRETO,SAOPAULO,
,78774269,JANDAIADOSUL,PARANA,
,35999789,MANAUS,AMAZONAS,
,675035464,OSASCO,SAOPAULO,
,367292360,ENTRERIOS,BAHIA,
,36819301,SAOPAULO,SAOPAULO,
,52643160,SAOGONCALO,RIODEJANEIRO,
,144017872,IACIARA,GOIAS,
,271789435,MANAUS,AMAZONAS,
,279395867,FORTALEZA,CEARA,
,16932197,JOAOMONLEVADE,MINASGERAIS,
,264138459,SENADORCANEDO,GOIAS,
,151919581,BARBALHA,CEARA,
,797989461,JOINVILLE,SANTACATARINA,
,259182029,OLINDA,PERNAMBUCO,
,816738712,DOMPEDRITO,RIOGRANDEDOSUL,
,280606299,SALVADOR,BAHIA,
,4334093,BELOHORIZONTE,MINASGERAIS,
,64786736,MANAUS,AMAZONAS,
,85832613,JUNDIAI,SAOPAULO,
,224132227,FORTALEZA,CEARA,
,222678443,RIODEJANEIRO,RIODEJANEIRO,
,131703149,CAMPOSDOSGOYTACAZES,RIODEJANEIRO,
,90013251,SAOJOSEDORIOPRETO,SAOPAULO,
,2953453,BIRIGUI,SAOPAULO,
,18589013,CAPIVARI,SAOPAULO,
,68197779,MACEIO,ALAGOAS,
,97952944,SALVADOR,BAHIA,
,141617523,SAOLEOPOLDO,RIOGRANDEDOSUL,
,187592541,SALGUEIRO,PERNAMBUCO,
,75187971,ITAPEVI,SAOPAULO,
,247416728,GUARUJA,SAOPAULO,
,380529261,JUNCODOSERIDO,PARAIBA,
,202244320,SAOPAULO,SAOPAULO,
,408242131,JOINVILLE,SANTACATARINA,
,165318336,ELDORADODOSUL,RIOGRANDEDOSUL,
,352448712,ITAPORANGA,PARAIBA,
,265368211,BALSANOVA,PARANA,
,105584859,MACAPA,AMAPA,
,31203933,VITORIADACONQUISTA,BAHIA,
,243378027,ARACATU,BAHIA,
,251923957,RECIFE,PERNAMBUCO,
,30711352,RECIFE,PERNAMBUCO,
,78125755,CURITIBA,PARANA,
,346984160,JOAOPESSOA,PARAIBA,
,176205405,NITEROI,RIODEJANEIRO,
,622120920,INDAIAL,SANTACATARINA,
,13378349,CUIABA,MATOGROSSO,
,362488803,CAMACARI,BAHIA,
,157499661,RIOAZUL,PARANA,
,45036821,RECIFE,PERNAMBUCO,
,151545413,SANTOANTONIODODESCOBERTO,GOIAS,
,172704891,RONDONOPOLIS,MATOGROSSO,
,150274949,BRASILIA,DISTRITOFEDERAL,
,282818160,SANTOANTONIODEPADUA,RIODEJANEIRO,
,149242451,MIRANDOPOLIS,SAOPAULO,
,259050453,JABOATAODOSGUARARAPES,PERNAMBUCO,
,733842901,PINHAIS,PARANA,
,248987072,SAOBERNARDODOCAMPO,SAOPAULO,
,255250440,MAUA,SAOPAULO,
,347249176,QUIPAPA,PERNAMBUCO,
,345075979,BELEM,PARA,
,66461189,MANAUS,AMAZONAS,
,197735347,VARZEDO,BAHIA,
,275468101,SAOJOSEDOSCAMPOS,SAOPAULO,
,276492955,JOAOPESSOA,PARAIBA,
,693849472,FLORIANOPOLIS,SANTACATARINA,
,152544088,BOAVISTA,RORAIMA,
,733179283,MOMBACA,CEARA,
,212987261,BELOHORIZONTE,MINASGERAIS,
,210269640,CONTAGEM,MINASGERAIS,
,173052584,RECIFE,PERNAMBUCO,
,171995221,FRUTAL,MINASGERAIS,
,168547387,JOINVILLE,SANTACATARINA,
,179197136,BOTUCATU,SAOPAULO,
,73845357,GUARUJA,SAOPAULO,
,57757925,ITAOBIM,MINASGERAIS,
,75259480,SAOLUIS,MARANHAO,
,263165272,SAOPAULO,SAOPAULO,
,149642995,SALVADOR,BAHIA,
,159646157,ITABORAI,RIODEJANEIRO,
,196548928,BELOHORIZONTE,MINASGERAIS,
,346960160,PIMENTABUENO,RONDONIA,
,363355517,CAETITE,BAHIA,
,716319203,CONCEICAODOARAGUAIA,PARA,
,242265949,SAOPAULO,SAOPAULO,
38553034011,662924296,ANGRADOSREIS,RIODEJANEIRO,
,61011053,BELEM,PARA,
,219148995,GUARUJA,SAOPAULO,
,47789907,MANAUS,AMAZONAS,
,59799456,BRASILIADEMINAS,MINASGERAIS,
,664377368,RIOBRILHANTE,MATOGROSSODOSUL,
,256876600,TEOLANDIA,BAHIA,
,68585088,VITORIADACONQUISTA,BAHIA,
,379241733,NOVAESPERANCADOPIRIA,PARA,
,115158640,CAMACARI,BAHIA,
,223146285,SANTALUZIADECARATINGA,MINASGERAIS,
,143556747,SALVADOR,BAHIA,
,80473379,CIDADEOCIDENTAL,GOIAS,
,169129347,SAOPAULO,SAOPAULO,
,208528851,SALVADOR,BAHIA,
,166423232,APUI,AMAZONAS,
,112646643,FORTALEZA,AMAPA,
,348099349,CIDADENAOENCONTRADA,ESTADONAOENCONTRADO,
,184637861,SOROCABA,SAOPAULO,
,414899773,BODO,RIOGRANDEDONORTE,
,809132480,PIRACICABA,SAOPAULO,
,43347757,MIRANDOPOLIS,SAOPAULO,
,279244584,FORTALEZA,CEARA,
,50624224,RIODEJANEIRO,RIODEJANEIRO,
,124895680,RIBEIRAODASNEVES,MINASGERAIS,
,264839635,BELOJARDIM,PERNAMBUCO,
,246741032,GUARATINGUETA,SAOPAULO,
,40095208,QUEIMADAS,BAHIA,
,275403216,SAOLUIS,MARANHAO,
,288365869,PIRAPETINGA,MINASGERAIS,
,167949061,PORTOREAL,RIODEJANEIRO,
,83527453,FORTALEZA,CEARA,
,58739680,CAIEIRAS,SAOPAULO,
,227129352,SALVADOR,BAHIA,
,74646403,SALVADOR,BAHIA,
,758936037,SAOJOSEDORIOPRETO,SAOPAULO,
,742801416,ANANINDEUA,PARA,
,158357189,ITAPETINGA,BAHIA,
,196031131,MOSSORO,RIOGRANDEDONORTE,
,156304853,JUAZEIRODONORTE,CEARA,
,130588995,MANACAPURU,AMAZONAS,
,8228509,RIODEJANEIRO,RIODEJANEIRO,
,4512787,SAOPAULO,SAOPAULO,
,172815869,CUIABA,MATOGROSSO,
,673261472,MOGIDASCRUZES,SAOPAULO,
,101285675,CAJAMAR,SAOPAULO,
,62679357,SANTOANTONIOPAULISTA,SAOPAULO,
,7843717,OSASCO,SAOPAULO,
,89670536,JOAOPESSOA,PARAIBA,
,46945725,JOAOPESSOA,PARAIBA,
,273332579,NOVOHAMBURGO,RIOGRANDEDOSUL,
,217684144,SAOLUIS,MARANHAO,
,339005429,PIRASSUNUNGA,SAOPAULO,
